"txnId","contractId","date","amount","currency","txnType","merchantId","ApplicationID"
"T393","K744","2024-10-26","288265.37","GBP","Interest","M110","APP003"
"T394","K696","2024-10-15","84943.24","USD","Payment","M92","APP004"
"T395","K998","2024-01-04","90636.81","USD","Payment","M132","APP004"
"T396","K666","2023-09-20","297102.8","GBP","Interest","M63","APP003"
"T397","K35","2023-04-03","121186.86","SGD","Drawdown","M177","APP010"
"T398","K611","2023-05-14","326745.69","SGD","Payment","M200","APP004"
"T399","K475","2024-11-02","409279.38","SGD","Drawdown","M162","APP010"
"T400","K669","2023-12-12","184294.2","USD","Payment","M22","APP004"
"T401","K125","2024-01-15","321063.25","JPY","Repayment","M6","APP010"
"T402","K601","2024-03-21","493687.32","SGD","Drawdown","M178","APP010"
"T403","K764","2023-03-15","397377.51","GBP","Interest","M124","APP003"
"T404","K661","2024-06-29","217394.58","JPY","Repayment","M26","APP010"
"T405","K334","2023-02-19","357170.3","JPY","Repayment","M104","APP010"
"T406","K833","2024-06-28","10853.45","JPY","Interest","M17","APP003"
"T407","K532","2024-10-12","292776.05","USD","Repayment","M169","APP010"
"T408","K920","2023-04-02","91151.42","JPY","Repayment","M2","APP010"
"T409","K569","2023-12-14","400455.97","USD","Payment","M33","APP004"
"T410","K589","2023-06-10","326667.61","USD","Drawdown","M193","APP010"
"T411","K36","2023-03-07","489984.29","JPY","Drawdown","M94","APP010"
"T412","K990","2024-02-27","86630.0","USD","Repayment","M77","APP010"
"T413","K48","2024-02-08","452405.14","EUR","Interest","M36","APP003"
"T414","K591","2024-01-16","347855.65","JPY","Drawdown","M156","APP010"
"T415","K552","2024-02-01","105709.91","USD","Payment","M61","APP004"
"T416","K38","2023-05-27","71692.0","GBP","Repayment","M155","APP010"
"T417","K566","2023-06-17","296299.79","EUR","Repayment","M187","APP010"
"T418","K638","2023-11-24","38105.47","EUR","Drawdown","M98","APP010"
"T419","K666","2024-12-02","82496.37","SGD","Payment","M66","APP004"
"T420","K693","2023-11-27","470159.46","GBP","Repayment","M19","APP010"
"T421","K645","2024-07-23","135430.44","GBP","Drawdown","M145","APP010"
"T422","K674","2024-05-18","410433.6","JPY","Repayment","M108","APP010"
"T423","K842","2023-04-30","158863.81","SGD","Interest","M7","APP003"
"T424","K988","2024-04-13","124501.35","EUR","Payment","M137","APP004"
"T425","K113","2024-06-15","274636.02","USD","Drawdown","M164","APP010"
"T426","K92","2023-10-09","454713.45","EUR","Repayment","M58","APP010"
"T427","K281","2023-01-08","49875.48","GBP","Interest","M27","APP003"
"T428","K802","2024-12-19","62628.24","JPY","Drawdown","M151","APP010"
"T429","K842","2024-09-18","245319.68","JPY","Drawdown","M180","APP010"
"T430","K586","2024-11-03","141716.37","EUR","Payment","M13","APP004"
"T431","K175","2023-09-04","473308.64","SGD","Repayment","M89","APP010"
"T432","K826","2024-07-29","339228.13","JPY","Interest","M123","APP003"
"T433","K607","2023-04-10","130271.45","JPY","Repayment","M169","APP010"
"T434","K130","2023-04-21","190021.53","EUR","Payment","M186","APP004"
"T435","K655","2023-10-15","354043.71","GBP","Interest","M181","APP003"
"T436","K469","2023-05-23","220041.04","EUR","Interest","M129","APP003"
"T437","K294","2023-08-03","476355.54","JPY","Repayment","M79","APP010"
"T438","K651","2024-10-28","44384.2","EUR","Interest","M198","APP003"
"T439","K321","2024-10-18","45980.16","USD","Payment","M187","APP004"
"T440","K246","2023-03-14","83391.45","USD","Payment","M191","APP004"
"T441","K293","2024-03-06","464864.91","USD","Interest","M174","APP003"
"T442","K521","2024-12-25","365667.89","SGD","Interest","M132","APP003"
"T443","K702","2024-06-09","444152.19","USD","Interest","M4","APP003"
"T444","K632","2023-05-28","455532.32","USD","Interest","M180","APP003"
"T445","K548","2024-08-05","173185.25","JPY","Payment","M156","APP004"
"T446","K460","2023-05-11","337586.56","JPY","Repayment","M45","APP010"
"T447","K77","2023-10-13","419865.06","JPY","Drawdown","M14","APP010"
"T448","K433","2024-01-20","190168.29","EUR","Payment","M87","APP004"
"T449","K936","2024-06-11","125632.85","JPY","Payment","M75","APP004"
"T450","K307","2024-01-11","147478.97","GBP","Payment","M189","APP004"
"T451","K647","2024-03-17","197417.12","EUR","Payment","M119","APP004"
"T452","K914","2024-04-24","424327.54","USD","Drawdown","M2","APP010"
"T453","K631","2023-12-24","164947.35","EUR","Payment","M2","APP004"
"T454","K359","2024-11-22","361494.36","SGD","Drawdown","M3","APP010"
"T455","K104","2023-12-01","246531.01","USD","Repayment","M106","APP010"
"T456","K127","2024-12-10","244218.67","GBP","Drawdown","M58","APP010"
"T457","K482","2023-11-04","187780.42","EUR","Interest","M47","APP003"
"T458","K550","2024-09-22","135471.36","SGD","Interest","M42","APP003"
"T459","K144","2023-10-02","373798.45","USD","Drawdown","M182","APP010"
"T460","K204","2023-03-27","95593.97","USD","Repayment","M102","APP010"
"T461","K432","2024-07-31","166275.54","USD","Repayment","M171","APP010"
"T462","K204","2024-01-08","479889.73","EUR","Payment","M108","APP004"
"T463","K501","2024-03-03","248288.23","GBP","Drawdown","M193","APP010"
"T464","K783","2024-08-29","441001.5","JPY","Interest","M34","APP003"
"T465","K113","2023-03-25","396563.77","GBP","Repayment","M89","APP010"
"T466","K513","2023-01-11","383925.09","GBP","Payment","M174","APP004"
"T467","K850","2023-09-23","215402.86","JPY","Payment","M112","APP004"
"T468","K492","2023-08-13","141829.46","USD","Interest","M64","APP003"
"T469","K633","2023-04-29","364895.04","GBP","Repayment","M72","APP010"
"T470","K786","2023-03-31","432219.24","GBP","Interest","M51","APP003"
"T471","K486","2024-07-02","391575.74","USD","Repayment","M49","APP010"
"T472","K876","2024-04-04","314825.05","GBP","Repayment","M31","APP010"
"T473","K136","2023-11-08","20144.85","GBP","Repayment","M110","APP010"
"T474","K19","2024-04-23","100622.1","USD","Interest","M105","APP003"
"T475","K538","2023-08-27","350379.27","GBP","Repayment","M87","APP010"
"T476","K437","2024-01-08","31613.51","SGD","Payment","M78","APP004"
"T477","K113","2023-07-29","182424.5","EUR","Interest","M64","APP003"
"T478","K328","2024-11-26","24730.64","USD","Payment","M14","APP004"
"T479","K677","2024-08-01","161498.16","EUR","Interest","M72","APP003"
"T480","K931","2024-04-16","51280.09","GBP","Drawdown","M126","APP010"
"T481","K373","2023-09-17","152873.99","USD","Payment","M175","APP004"
"T482","K566","2024-08-21","431125.16","EUR","Drawdown","M190","APP010"
"T483","K830","2023-10-08","371723.08","JPY","Drawdown","M61","APP010"
"T484","K666","2023-08-03","105806.62","SGD","Payment","M28","APP004"
"T485","K134","2024-05-03","371551.13","USD","Payment","M151","APP004"
"T486","K992","2024-12-09","442136.65","GBP","Repayment","M181","APP010"
"T487","K457","2024-12-19","50220.07","JPY","Drawdown","M78","APP010"
"T488","K743","2024-01-04","494832.66","GBP","Repayment","M12","APP010"
"T489","K131","2023-05-29","209688.07","EUR","Drawdown","M94","APP010"
"T490","K460","2024-05-04","358945.61","SGD","Payment","M124","APP004"
"T491","K430","2024-02-11","465734.83","JPY","Payment","M43","APP004"
"T492","K614","2023-08-01","348656.41","GBP","Drawdown","M12","APP010"
"T493","K979","2024-03-15","31335.9","GBP","Interest","M127","APP003"
"T494","K702","2024-02-18","435257.6","USD","Repayment","M113","APP010"
"T495","K769","2024-01-31","192691.06","SGD","Interest","M156","APP003"
"T496","K279","2023-06-10","92849.1","GBP","Repayment","M152","APP010"
"T497","K714","2023-01-07","439698.35","JPY","Interest","M129","APP003"
"T498","K725","2024-07-13","263011.53","EUR","Repayment","M76","APP010"
"T499","K726","2023-07-28","276523.31","GBP","Repayment","M12","APP010"
"T500","K547","2023-07-05","146629.8","GBP","Drawdown","M35","APP010"
"T501","K277","2024-11-09","395520.04","GBP","Repayment","M137","APP010"
"T502","K119","2023-01-02","324674.1","JPY","Drawdown","M84","APP010"
"T503","K86","2024-07-01","442109.21","EUR","Repayment","M105","APP010"
"T504","K920","2024-04-19","148152.77","USD","Payment","M92","APP004"
"T505","K225","2024-07-21","482648.5","GBP","Drawdown","M5","APP010"
"T506","K551","2024-05-25","489402.43","JPY","Payment","M185","APP004"
"T507","K764","2024-06-18","191608.51","EUR","Repayment","M114","APP010"
"T508","K226","2023-09-09","135127.96","JPY","Interest","M40","APP003"
"T509","K457","2023-06-29","365176.14","SGD","Drawdown","M38","APP010"
"T510","K924","2024-01-08","47751.84","GBP","Interest","M48","APP003"
"T511","K836","2024-10-31","88879.17","JPY","Interest","M187","APP003"
"T512","K185","2024-05-17","141740.08","EUR","Repayment","M46","APP010"
"T513","K838","2023-11-03","343996.05","GBP","Payment","M37","APP004"
"T514","K74","2023-11-28","123381.66","SGD","Payment","M186","APP004"
"T515","K540","2023-04-17","363655.55","USD","Payment","M97","APP004"
"T516","K394","2023-01-17","55907.72","USD","Payment","M34","APP004"
"T517","K255","2024-08-21","42714.18","GBP","Payment","M3","APP004"
"T518","K981","2024-09-06","54063.13","EUR","Payment","M52","APP004"
"T519","K143","2024-01-09","380076.2","SGD","Repayment","M79","APP010"
"T520","K340","2024-01-07","78102.15","USD","Drawdown","M161","APP010"
"T521","K557","2023-04-06","11582.74","USD","Payment","M140","APP004"
"T522","K304","2023-03-21","256259.67","SGD","Repayment","M1","APP010"
"T523","K935","2023-06-24","12976.43","SGD","Interest","M38","APP003"
"T524","K362","2024-05-24","144136.26","SGD","Payment","M126","APP004"
"T525","K174","2023-03-27","113036.71","EUR","Drawdown","M20","APP010"
"T526","K631","2023-09-17","60057.13","USD","Payment","M155","APP004"
"T527","K155","2023-05-19","214885.57","EUR","Repayment","M174","APP010"
"T528","K436","2023-04-27","446665.66","EUR","Drawdown","M90","APP010"
"T529","K897","2023-03-22","136275.55","SGD","Drawdown","M68","APP010"
"T530","K831","2024-12-05","355942.03","USD","Payment","M39","APP004"
"T531","K797","2024-05-24","74147.95","GBP","Interest","M115","APP003"
"T532","K739","2024-09-10","392987.5","SGD","Payment","M29","APP004"
"T533","K592","2023-11-29","479833.07","EUR","Repayment","M24","APP010"
"T534","K331","2023-04-10","91754.3","SGD","Drawdown","M82","APP010"
"T535","K507","2023-11-26","241162.99","SGD","Drawdown","M36","APP010"
"T536","K822","2024-05-22","460880.85","SGD","Interest","M141","APP003"
"T537","K510","2024-02-23","267351.55","JPY","Repayment","M99","APP010"
"T538","K86","2024-03-27","357745.61","JPY","Repayment","M180","APP010"
"T539","K90","2023-07-02","181493.01","GBP","Payment","M93","APP004"
"T540","K572","2024-01-04","478850.27","USD","Payment","M90","APP004"
"T541","K370","2024-10-21","424815.23","GBP","Drawdown","M118","APP010"
"T542","K148","2024-10-10","426802.79","SGD","Repayment","M54","APP010"
"T543","K848","2023-06-24","28876.97","GBP","Payment","M179","APP004"
"T544","K721","2023-04-22","189352.93","USD","Interest","M96","APP003"
"T545","K56","2024-06-28","53898.91","JPY","Payment","M123","APP004"
"T546","K858","2024-04-06","435368.01","USD","Repayment","M94","APP010"
"T547","K145","2023-03-03","123277.86","USD","Interest","M39","APP003"
"T548","K784","2023-05-22","235412.6","GBP","Drawdown","M121","APP010"
"T549","K422","2024-07-15","169331.16","USD","Drawdown","M29","APP010"
"T550","K160","2023-02-16","440697.41","USD","Repayment","M129","APP010"
"T551","K165","2023-01-09","198798.95","SGD","Interest","M142","APP003"
"T552","K729","2024-10-06","129769.13","JPY","Drawdown","M182","APP010"
"T553","K233","2023-11-26","465793.67","EUR","Payment","M134","APP004"
"T554","K387","2023-04-08","371824.23","SGD","Payment","M57","APP004"
"T555","K402","2023-05-23","411429.98","JPY","Payment","M178","APP004"
"T556","K480","2024-01-06","157281.64","SGD","Interest","M43","APP003"
"T557","K56","2024-09-15","186367.59","SGD","Repayment","M70","APP010"
"T558","K112","2023-03-23","39826.48","JPY","Drawdown","M8","APP010"
"T559","K246","2023-08-08","82217.44","USD","Payment","M55","APP004"
"T560","K612","2023-01-09","378504.2","EUR","Repayment","M142","APP010"
"T561","K207","2024-05-10","464671.75","GBP","Drawdown","M22","APP010"
"T562","K584","2024-03-14","23392.39","SGD","Payment","M13","APP004"
"T563","K323","2023-03-14","471811.06","USD","Drawdown","M193","APP010"
"T564","K290","2023-11-06","250607.83","EUR","Interest","M186","APP003"
"T565","K365","2023-04-11","351625.75","USD","Drawdown","M105","APP010"
"T566","K919","2024-07-29","252285.62","JPY","Repayment","M7","APP010"
"T567","K602","2024-09-10","191673.75","JPY","Payment","M75","APP004"
"T568","K166","2023-04-28","341504.62","USD","Payment","M184","APP004"
"T569","K238","2024-11-17","108607.95","GBP","Repayment","M129","APP010"
"T570","K529","2024-07-20","304760.72","JPY","Drawdown","M115","APP010"
"T571","K805","2023-04-12","170171.33","EUR","Interest","M11","APP003"
"T572","K913","2024-07-07","387313.33","SGD","Repayment","M54","APP010"
"T573","K626","2024-04-16","38424.15","GBP","Interest","M25","APP003"
"T574","K825","2023-01-12","72168.64","EUR","Payment","M128","APP004"
"T575","K97","2023-12-20","157545.63","EUR","Repayment","M18","APP010"
"T576","K287","2024-03-23","182300.8","USD","Payment","M46","APP004"
"T577","K728","2024-08-22","230909.83","SGD","Drawdown","M196","APP010"
"T578","K898","2023-12-10","325495.75","GBP","Payment","M146","APP004"
"T579","K500","2023-01-31","182372.58","EUR","Interest","M105","APP003"
"T580","K878","2024-04-26","458652.92","GBP","Interest","M94","APP003"
"T581","K525","2024-10-18","312691.32","EUR","Drawdown","M22","APP010"
"T582","K699","2023-11-17","253465.27","EUR","Payment","M159","APP004"
"T583","K660","2023-02-14","370780.24","GBP","Payment","M40","APP004"
"T584","K874","2023-03-23","146039.64","GBP","Interest","M19","APP003"
"T585","K229","2023-10-29","437205.28","USD","Drawdown","M120","APP010"
"T586","K480","2024-05-14","268022.76","SGD","Payment","M22","APP004"
"T587","K185","2024-07-22","55065.82","SGD","Interest","M52","APP003"
"T588","K412","2023-09-13","33171.29","EUR","Interest","M55","APP003"
"T589","K720","2024-07-29","238633.51","EUR","Interest","M10","APP003"
"T590","K559","2023-05-01","474318.31","GBP","Repayment","M82","APP010"
"T591","K582","2023-01-25","493917.56","SGD","Payment","M93","APP004"
"T592","K809","2023-12-01","489301.85","GBP","Payment","M55","APP004"
"T593","K889","2023-01-18","476369.86","SGD","Drawdown","M65","APP010"
"T594","K651","2023-05-17","42712.05","USD","Drawdown","M104","APP010"
"T595","K84","2023-08-20","437014.17","SGD","Interest","M135","APP003"
"T596","K220","2024-06-04","446643.62","GBP","Payment","M24","APP004"
"T597","K917","2024-12-01","214838.61","EUR","Repayment","M51","APP010"
"T598","K358","2023-11-22","241331.0","JPY","Repayment","M179","APP010"
"T599","K448","2023-10-03","456386.31","JPY","Interest","M3","APP003"
"T600","K575","2024-08-31","446995.87","GBP","Payment","M186","APP004"
"T601","K684","2024-03-25","308639.67","EUR","Drawdown","M4","APP010"
"T602","K155","2024-11-27","229870.87","GBP","Interest","M82","APP003"
"T603","K117","2024-09-07","485018.09","SGD","Drawdown","M134","APP010"
"T604","K740","2023-01-03","494131.06","GBP","Interest","M164","APP003"
"T605","K993","2024-03-25","49625.58","GBP","Repayment","M108","APP010"
"T606","K714","2024-02-29","387417.81","JPY","Interest","M56","APP003"
"T607","K357","2023-06-12","476236.06","JPY","Payment","M95","APP004"
"T608","K834","2023-10-10","9079.44","EUR","Payment","M180","APP004"
"T609","K512","2024-05-19","499525.04","SGD","Interest","M91","APP003"
"T610","K361","2024-10-05","271691.04","JPY","Drawdown","M30","APP010"
"T611","K949","2023-05-17","229952.96","EUR","Repayment","M142","APP010"
"T612","K610","2023-05-07","271838.68","SGD","Drawdown","M169","APP010"
"T613","K706","2024-06-12","219309.34","EUR","Payment","M23","APP004"
"T614","K826","2024-10-12","52802.21","USD","Interest","M27","APP003"
"T615","K509","2024-08-05","376111.65","JPY","Payment","M163","APP004"
"T616","K455","2024-01-26","291035.56","USD","Drawdown","M108","APP010"
"T617","K217","2023-06-23","388663.25","JPY","Interest","M30","APP003"
"T618","K201","2024-10-27","235317.55","USD","Drawdown","M119","APP010"
"T619","K423","2024-12-06","410388.57","SGD","Payment","M96","APP004"
"T620","K801","2023-06-23","254272.85","EUR","Drawdown","M79","APP010"
"T621","K859","2024-12-02","397773.97","SGD","Repayment","M2","APP010"
"T622","K922","2024-12-07","207863.77","USD","Payment","M40","APP004"
"T623","K810","2023-10-18","420544.04","JPY","Drawdown","M86","APP010"
"T624","K175","2024-03-20","496421.73","GBP","Interest","M50","APP003"
"T625","K632","2024-05-15","197265.55","USD","Interest","M33","APP003"
"T626","K962","2024-05-09","195815.44","GBP","Interest","M82","APP003"
